ts,o,h,l,c,v
1790254140,9.877591216545665e-05,0.00010071296379153715,9.096636360986567e-05,9.3190068533082e-05,1213.68474150261
1790254200,9.3190068533082e-05,9.400366090242334e-05,9.233154585515264e-05,9.371428838138933e-05,138.99190100370544
1790254260,9.371428838138933e-05,9.710234702343641e-05,9.268597173071118e-05,9.58424651492768e-05,311.7207441376338
1790254320,9.58424651492768e-05,9.805881846002565e-05,9.571036408484881e-05,9.805881846002565e-05,136.90508384971278
1790254380,9.805881846002565e-05,9.819203018508835e-05,8.731425071637308e-05,9.049460260733066e-05,1483.1510787855975
1790254440,9.049460260733066e-05,9.049460260733066e-05,8.380331837080488e-05,8.629106698516838e-05,1330.6883120476436
1790254500,8.629106698516838e-05,8.769686721208512e-05,8.54714841005834e-05,8.769686721208512e-05,193.88268964831528
1790254560,8.769686721208512e-05,9.564279624737347e-05,8.769686721208512e-05,9.564279624737347e-05,767.8975824007715
1790254620,9.564279624737347e-05,9.786232586687543e-05,9.55835442678094e-05,9.703887968466745e-05,205.7651734084751
1790254680,9.703887968466745e-05,9.915259149514498e-05,9.382289523178651e-05,9.382289523178651e-05,492.5680483880782
1790254740,9.382289523178651e-05,9.52366248554512e-05,9.341833171590185e-05,9.52366248554512e-05,167.7955348838034
1790254800,9.52366248554512e-05,9.548730177104029e-05,9.416893179473425e-05,9.548730177104029e-05,13.150408984335272
1790254860,9.548730177104029e-05,9.609715923038132e-05,9.432465263653302e-05,9.47144716251269e-05,73.57561063007627
1790254920,9.47144716251269e-05,9.47144716251269e-05,9.299543835975077e-05,9.453039045475055e-05,330.358530951648
1790254980,9.453039045475055e-05,9.453039045475055e-05,9.208959656696796e-05,9.37233802909218e-05,245.27600086882688
1790255040,9.37233802909218e-05,9.552353007892342e-05,9.245083912864779e-05,9.552353007892342e-05,184.9923826419253
1790255100,9.552353007892342e-05,9.614839020452353e-05,9.400253829601803e-05,9.420678908050021e-05,231.80056861994765
1790255160,9.420678908050021e-05,9.49775273932459e-05,9.290270656187452e-05,9.475849757213383e-05,126.99019397694839
1790255220,9.475849757213383e-05,9.633903647068909e-05,9.34955631729415e-05,9.633903647068909e-05,189.99701507832052
1790255280,9.633903647068909e-05,9.834862370414855e-05,9.620793731141466e-05,9.681397666556672e-05,174.80173099547733
1790255340,9.681397666556672e-05,0.0001028569656458227,9.681397666556672e-05,0.00010151368640422125,428.270410503073
1790255400,0.00010151368640422125,0.00010156771717235372,0.00010096408748206507,0.00010096408748206507,59.70053890233545
1790255460,0.00010096408748206507,0.0001029440899326481,0.00010076497355960392,0.00010275858707906491,64.38519290043193
1790255520,0.00010275858707906491,0.0001047083630012092,0.00010150101501257029,0.00010424503422887569,342.8584837477445
1790255580,0.00010424503422887569,0.00010537085033026536,0.00010240871699035875,0.00010537085033026536,230.16890639713634
1790255640,0.00010537085033026536,0.00010660248441701963,0.00010394435573991023,0.00010492579934083467,399.72171409306196
1790255700,0.00010492579934083467,0.00010655673091708674,0.00010361681626048404,0.00010496741628519956,182.5567748784227
1790255760,0.00010496741628519956,0.00010505848642831265,0.00010187228056056563,0.00010187228056056563,145.0724037571038
1790255820,0.00010187228056056563,0.00010187228056056563,9.664026897355595e-05,9.788740571574267e-05,675.0440976830307
1790255880,9.788740571574267e-05,9.788740571574267e-05,9.468845310782821e-05,9.596371412951636e-05,209.25029985414415
1790255940,9.596371412951636e-05,9.677026908118298e-05,9.349028214693856e-05,9.408318757756131e-05,457.35458913673585
1790256000,9.408318757756131e-05,9.521210473246083e-05,9.29708106387436e-05,9.41513410395375e-05,267.0952558339021
1790256060,9.41513410395375e-05,9.60259808294585e-05,9.41513410395375e-05,9.51436523653504e-05,99.02982414950132
1790256120,9.51436523653504e-05,9.6343407036657e-05,9.232163716707484e-05,9.232163716707484e-05,348.1933531349459
1790256180,9.232163716707484e-05,9.355246124139729e-05,8.802011516250479e-05,8.943862248591861e-05,470.6717169175978
1790256240,8.943862248591861e-05,8.943862248591861e-05,7.698496646229375e-05,8.220234569952121e-05,1431.7046612972642
1790256300,8.220234569952121e-05,8.257545643058833e-05,7.223243017425541e-05,7.223243017425541e-05,1296.10703801676
1790256360,7.223243017425541e-05,7.757227465681488e-05,7.223243017425541e-05,7.66605348583861e-05,544.8298275490685
1790256420,7.66605348583861e-05,8.23662836320864e-05,7.651407834727073e-05,8.23662836320864e-05,601.4722427594089
1790256480,8.23662836320864e-05,8.288734071621046e-05,8.057133229152557e-05,8.188693765789197e-05,293.5836403450375
1790256540,8.188693765789197e-05,8.195217899878451e-05,8.064706665611058e-05,8.188783913441526e-05,51.31963596531466
1790256600,8.188783913441526e-05,8.192720414638185e-05,8.060761176602537e-05,8.064507018455501e-05,20.024886068098695
1790256660,8.064507018455501e-05,8.414307747357886e-05,8.046891435362788e-05,8.414307747357886e-05,305.12434481385293
